series_id,year,value,units,stage,provenance
S501-A,1948,446.21,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1949,431.96,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1950,481.62,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1951,551.62,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1952,573.95,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1953,605.37,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1954,596.6,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1955,652.91,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1956,687.21,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1957,717.3,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1958,711.67,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1959,774.29,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1960,795.67,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1961,811.42,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1962,869.52,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1963,913.42,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1964,973.35,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1965,1057.19,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1966,1149.69,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1967,1199.81,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1968,1307.46,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1969,1406.26,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1970,1456.35,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1971,1567.82,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1972,1728.41,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1973,1979.91,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1974,2162.38,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1975,2368.48,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1976,2694.39,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1977,3058.1,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1978,3456.76,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1979,3833.25,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1980,4141.1,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1981,4654.4,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1982,4763.86,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1983,5086.97,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1984,5691.02,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1985,6014.18,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1986,6224.47,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1987,6606.59,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1988,7226.22,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
S501-A,1989,7641.82,billions_usd,book_period,book_tableH1_1948_1989.csv:TP_star
